6083487404289072128, -246024994.49611652, -611977562.676577, -730438597.0068783, 41.560394677179275, -36.602237022179, -24.071679229045056, 0.681487993209
6083488400721366912, -239721360.98583406, -602326211.8634751, -718725828.2858423, 28.830713450974958, -17.96642486403724, -35.40717979910839, 0.69084083064157
6083712907251783680, -246402353.8474752, -623844932.7867049, -730746365.29289, 46.17527081305734, -9.966077928008485, -48.2503210911415, 2.53913968772000
6083692536262041472, -249549256.16921368, -641764668.9843906, -752160507.8300012, 44.00292169693069, -0.7966766474648317, -55.26178109405226, 0.488546366069713
6083712911570227200, -241304079.0156396, -611349499.8057564, -716276406.9662825, 44.17272185329452, -7.112088655624799, -50.003129262821034, 1.143194778038
6083692570579147520, -241300243.45563358, -619462973.4667559, -725402001.7996731, 46.10197991199695, -7.278487644011058, -50.45675372752868, 0.94134095799896
6083692570614550656, -233382829.31649107, -599090967.340174, -701611027.2606878, 43.595964625648456, -7.464417104200546, -49.4625889093853, 1.158530498098
6083692600647344000, -248934334.10924754, -640310414.4317062, -750036632.1118743, 46.21672736803305, -5.766936588436906, -51.76847664166528, 0.6724349364613
6083692639300365952, -242473022.85113412, -622899364.9351666, -729429104.596196, 46.652503095517794, -11.615215489162004, -46.932865091288676, 0.51993850031249
6083511254256356480, -258519402.6643368, -644068079.0137073, -762001646.3103845, 46.43353064297528, -6.861674372688139, -50.831451848829715, 2.1494054226107
6083692639334027648, -239917075.5659155, -616339476.343187, -721718453.5269032, 43.959513915305635, -7.731276125034405, -49.35524443078219, 1.2708289688969
6083712911583160192, -247015294.05542758, -625830586.8495466, -733146488.5602278, 49.52104850545516, -9.960900588217907, -49.376280462323905, 1.6120686637653
6083511254256379136, -251215135.53655925, -625582463.0325376, -739903732.1722955, 53.06665284964304, -19.263358208508432, -42.60782483952667, 1.32658286797502
6083511254256400000, -259250444.00552616, -645676097.7652633, -763463497.812701, 45.73365075575166, -5.3969770547073175, -51.84808415582097, 1.86195823077530
6083712945930063232, -249237974.4463041, -631965813.0433221, -740189847.166877, 46.85393790031945, -6.049849525285335, -51.816834399898624, 1.18592627440771
6083692772446128128, -236975649.18763134, -610478511.0708102, -714613518.5320088, 54.07332037180805, -31.62419986547215, -32.29365013699643, 1.00568747684144
6083692776772984960, -235009568.9161941, -605498572.5152152, -708611441.2192094, 44.095063489277635, -7.233443750365069, -49.82622006658453, 2.23743369148161
