658607950370340608, 27908737.304609515, -23760768.878995866, 11655294.450183019, 3.2697874510547638, 0.1320459416455515, 0.09538794286777241, 0.360343746227335
658632925604697472, 27127937.112278406, -23540970.72725569, 11656278.60872437, 5.792374350600683, 1.5385039580717432, -2.6786448172324837, 0.0788674366004
658642000872094464, 27712511.583711818, -23729798.825152334, 11845559.317588741, 3.260943644984483, 0.0903661475735209, 0.1160284045732598, 0.18671990716274
659670246105681024, 27630225.18610842, -22715292.354921788, 12144769.738184126, 0.04317833703320795, -3.008972025723498, 1.1610797222791427, 0.094622806907530
659671624791715840, 27569369.84050016, -22615618.56751586, 12146751.908716869, 2.9425340534850015, -0.03722551405804264, 0.09951348779711999, 0.147820665651202
659687498990893056, 27463996.01636114, -22961761.209471423, 12240296.80247617, 3.153221367251193, -0.02893632961429571, 0.23898307949282893, 1.18956573718554
659691656519169920, 28032754.81482908, -23219170.598971244, 12378335.861339618, 3.070729613203284, 0.060485096409345296, 0.10239832145927386, 0.220714320789192
659703957305493632, 27633304.180693697, -22834943.16013265, 12337118.450274074, 3.1526874159419864, 0.15437130167730562, 0.07105222761947072, 0.21570737846671
659704266543218816, 27705420.472615626, -22964723.378301654, 12405674.658874003, 2.7466889200202056, -0.23268887966358864, 0.569201825207009, 0.52373847059903
659722752082318976, 27967433.9158664, -22791588.161805447, 12348929.946725482, 2.9338666714232895, -0.0835897227269955, 0.45196784057065553, 0.49469222025560
659732132290823296, 27753588.277413327, -22387090.992016118, 12228950.519436533, 2.9391667874942033, -0.20619470514367144, 0.20744412520420852, 0.3559653180601
659739072957970176, 28248197.06791707, -22792297.64759782, 12494882.813178392, 2.9604247855203853, 0.06376077678135239, 0.23953067619611135, 0.33983812405981
659741233329151744, 27970536.02282883, -22658076.319546472, 12446550.06197425, 3.120306629131174, 0.19139802603703693, -0.016584916154372298, 0.111597700875594
659744978536843264, 27696010.83630226, -22822439.85378211, 12338287.996223157, 2.9116516342252554, -0.09870606106398228, 0.11048148381174494, 0.116525295353040
